cache_policy_short	cache_percentage	batch_size	unsupervised	dataset_short	sample_type_short	pipeline	Step(average) L1 sample	Step(average) L1 recv	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	train_process_time	epoch_time:train_total	epoch_time:copy_time
Coll_2	3.000000	8000	False	UK	3HopRnd	False	0.002647	0.001130	0.039100	0.021826	0.000307	0.002557	0.019587	18.134296	41.494062	40.371642	0.188217	0.431355	0.380428	292.427982	80.336301	10.203874	0.089775	0.205420	0.199863	0.029859	0.058981	0.088841	1.3033	0.458400	0.844900
Cliq_2	4.000000	8000	False	UK	3HopRnd	False	0.002638	0.001121	0.038820	0.021534	0.000379	0.008708	0.015973	22.416128	44.869555	32.714317	0.233359	0.466717	0.299924	294.231324	25.633083	10.188702	0.111514	0.223213	0.162744	0.040000	0.080000	0.120000	1.2911	0.452200	0.838900
Rep_2	4.000000	8000	False	UK	3HopRnd	False	0.002695	0.001118	0.052832	0.021790	0.000683	0.000002	0.028340	41.543647	0.000000	58.456353	0.427257	0.000000	0.572743	301.376052	0.000000	10.220137	0.205840	0.000000	0.289639	0.040000	0.000000	0.040000	1.5907	0.457600	1.133100
Coll_2	4.000000	8000	False	UK	3HopRnd	False	0.002638	0.001127	0.033025	0.021986	0.000349	0.002655	0.016123	20.673551	46.155362	33.171087	0.214024	0.481632	0.304344	293.556366	86.150836	10.195669	0.102451	0.228730	0.164385	0.039992	0.078237	0.118229	1.1790	0.461700	0.717300
Cliq_2	6.000000	8000	False	UK	3HopRnd	False	0.002662	0.001130	0.031264	0.021482	0.000435	0.010018	0.010914	25.869942	51.753661	22.376397	0.271265	0.542529	0.186206	295.079023	25.632572	10.172750	0.128359	0.256787	0.111025	0.060000	0.120000	0.180000	1.1315	0.451100	0.680400
Rep_2	6.000000	8000	False	UK	3HopRnd	False	0.002667	0.001140	0.045180	0.022046	0.000822	0.000003	0.024161	50.230442	0.000000	49.769558	0.520408	0.000000	0.479592	302.983862	0.000000	10.213467	0.249053	0.000000	0.246768	0.060000	0.000000	0.060000	1.4358	0.463000	0.972800
Coll_2	6.000000	8000	False	UK	3HopRnd	False	0.002687	0.001120	0.024527	0.021965	0.000406	0.003068	0.011060	24.127072	53.190568	22.682360	0.253195	0.556837	0.189968	294.844905	86.018986	10.175322	0.119707	0.263906	0.112539	0.059279	0.117826	0.177105	1.0000	0.461300	0.538700
Cliq_2	8.000000	8000	False	UK	3HopRnd	False	0.002657	0.001126	0.026289	0.021654	0.000474	0.010930	0.007661	28.134245	56.250857	15.614898	0.295108	0.590217	0.114675	295.853112	25.652412	10.159513	0.140234	0.280381	0.077832	0.080000	0.160000	0.240000	1.0305	0.454700	0.575800
Rep_2	8.000000	8000	False	UK	3HopRnd	False	0.002628	0.001126	0.039223	0.021853	0.000939	0.000002	0.020844	57.370151	0.000000	42.629849	0.593433	0.000000	0.406567	304.876780	0.000000	10.205556	0.286279	0.000000	0.212725	0.080000	0.000000	0.080000	1.3063	0.458900	0.847400
Coll_2	8.000000	8000	False	UK	3HopRnd	False	0.002632	0.001125	0.019089	0.021677	0.000418	0.003274	0.007918	24.821594	58.973401	16.205005	0.260748	0.618782	0.120470	294.977946	89.477464	10.166462	0.123301	0.292949	0.080498	0.079348	0.156063	0.235411	0.8798	0.455200	0.424600
Cliq_2	10.000000	8000	False	UK	3HopRnd	False	0.002629	0.001128	0.022275	0.021579	0.000503	0.011599	0.004997	29.935517	59.863170	10.201313	0.314865	0.629730	0.055405	295.628572	25.636976	10.140850	0.148701	0.297363	0.050674	0.100000	0.200000	0.300000	0.9448	0.453200	0.491600
Rep_2	10.000000	8000	False	UK	3HopRnd	False	0.002658	0.001131	0.034600	0.021735	0.001025	0.000003	0.018154	62.775586	0.000000	37.224414	0.652383	0.000000	0.347617	304.649390	0.000000	10.199736	0.312266	0.000000	0.185166	0.100000	0.000000	0.100000	1.2069	0.456400	0.750500
Coll_2	10.000000	8000	False	UK	3HopRnd	False	0.002648	0.001132	0.014525	0.021720	0.000533	0.003167	0.005375	31.813104	57.238892	10.948004	0.335732	0.599870	0.064398	297.402674	90.055282	10.148983	0.158516	0.285205	0.054551	0.099604	0.185827	0.285431	0.7850	0.456100	0.328900
Cliq_2	15.000000	8000	False	UK	3HopRnd	False	0.002667	0.001140	0.018533	0.021589	0.000534	0.012274	0.002511	31.637476	63.274952	5.087571	0.333333	0.666667	0.000000	294.998683	25.668779	10.088423	0.157529	0.315059	0.025332	0.150000	0.300000	0.450000	0.8666	0.453400	0.413200
Rep_2	15.000000	8000	False	UK	3HopRnd	False	0.002635	0.001139	0.025887	0.021961	0.001190	0.000002	0.013184	73.001689	0.000000	26.998311	0.762368	0.000000	0.237632	305.040376	0.000000	10.182649	0.362998	0.000000	0.134248	0.150000	0.000000	0.150000	1.0288	0.461200	0.567600
Coll_2	15.000000	8000	False	UK	3HopRnd	False	0.002645	0.001132	0.009504	0.021723	0.000811	0.002495	0.002752	49.173115	45.237066	5.589818	0.515737	0.483901	0.000362	301.470022	90.149048	10.099189	0.244492	0.224922	0.027793	0.149617	0.243114	0.392731	0.6797	0.456200	0.223500
Cliq_2	25.000000	8000	False	UK	3HopRnd	False	0.002668	0.001134	0.016396	0.021690	0.000558	0.012678	0.001038	32.642020	65.270318	2.087662	0.333333	0.666667	0.000000	291.428651	25.648053	10.019644	0.162617	0.325166	0.010400	0.250000	0.500000	0.750000	0.8237	0.455500	0.368200
Rep_2	25.000000	8000	False	UK	3HopRnd	False	0.002674	0.001135	0.015447	0.022068	0.001394	0.000002	0.007114	85.456154	0.000000	14.543846	0.897255	0.000000	0.102745	304.478737	0.000000	10.154109	0.424443	0.000000	0.072236	0.250000	0.000000	0.250000	0.8117	0.463400	0.348300
Coll_2	25.000000	8000	False	UK	3HopRnd	False	0.002686	0.001131	0.008270	0.021843	0.001320	0.000766	0.002749	81.480384	12.901505	5.618111	0.856896	0.142742	0.000361	305.153587	83.262790	10.103106	0.402803	0.063779	0.027773	0.249826	0.144000	0.393826	0.6562	0.458700	0.197500
Cliq_2	30.000000	8000	False	UK	3HopRnd	False	0.002657	0.001134	0.015303	0.021659	0.000565	0.012799	0.000375	33.093100	66.170447	0.736452	0.333333	0.666667	0.000000	290.479812	25.639820	9.739583	0.164121	0.328164	0.003652	0.300000	0.600000	0.900000	0.8002	0.454900	0.345300
Rep_2	30.000000	8000	False	UK	3HopRnd	False	0.002636	0.001133	0.011666	0.021754	0.001467	0.000002	0.005014	89.769087	0.000000	10.230913	0.944645	0.000000	0.055355	304.079062	0.000000	10.139578	0.446084	0.000000	0.050840	0.300000	0.000000	0.300000	0.7257	0.456800	0.268900
Coll_2	30.000000	8000	False	UK	3HopRnd	False	0.002684	0.001127	0.007970	0.021833	0.001432	0.000423	0.002745	87.760028	6.672423	5.567548	0.924163	0.075478	0.000359	304.964375	78.494385	10.092925	0.436709	0.033203	0.027705	0.299982	0.098018	0.398000	0.6496	0.458500	0.191100
Cliq_2	0	8000	False	CF	3HopRnd	False	0.018101	0.004469	0.328013	0.317808	0	0	0.328013	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.060577	0.000000	0.000000	3.300000	0	0	0	13.6562	6.674000	6.982200
Rep_2	0	8000	False	CF	3HopRnd	False	0.018118	0.004487	0.329114	0.316439	0	0	0.329114	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.057305	0.000000	0.000000	3.310000	0	0	0	13.6509	6.645200	7.005700
Coll_2	0	8000	False	CF	3HopRnd	False	0.018131	0.004474	0.328710	0.316881	0	0	0.328710	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.039244	0.000000	0.000000	3.300000	0	0	0	13.6515	6.654500	6.997000
Cliq_2	1.000000	8000	False	CF	3HopRnd	False	0.018096	0.004473	0.461822	0.065044	0.000918	0.021407	0.246786	8.208748	16.639737	75.151515	0.084352	0.168705	0.746943	295.085699	25.651017	10.049192	0.270889	0.549111	2.480000	0.010000	0.020000	0.030000	11.1582	1.365900	9.792300
Rep_2	1.000000	8000	False	CF	3HopRnd	False	0.018132	0.004463	0.520119	0.065349	0.001239	0.000003	0.291998	11.212121	0.000000	88.787879	0.112983	0.000000	0.887017	298.627926	0.000000	10.034315	0.370000	0.000000	2.930000	0.010000	0.000000	0.010000	12.3886	1.372300	11.016300
Coll_2	1.000000	8000	False	CF	3HopRnd	False	0.018098	0.004491	0.447403	0.065462	0.000866	0.006621	0.247814	7.749363	17.024051	75.226586	0.079013	0.172730	0.748257	296.193887	85.107400	10.047858	0.256504	0.563496	2.490000	0.010000	0.019986	0.029985	10.8646	1.374700	9.489900
Cliq_2	2.000000	8000	False	CF	3HopRnd	False	0.018177	0.004489	0.391020	0.065260	0.001442	0.033828	0.199638	13.329636	26.247404	60.422961	0.133309	0.266618	0.600073	305.971524	25.682543	10.018133	0.441211	0.868789	2.000000	0.020000	0.040000	0.060000	9.6763	1.370500	8.305800
Rep_2	2.000000	8000	False	CF	3HopRnd	False	0.018151	0.004484	0.477490	0.065377	0.002058	0.000003	0.267357	18.787879	0.000000	81.212121	0.189843	0.000000	0.810157	301.263362	0.000000	10.024050	0.620000	0.000000	2.680000	0.020000	0.000000	0.020000	11.4945	1.372900	10.121600
Coll_2	2.000000	8000	False	CF	3HopRnd	False	0.018143	0.004484	0.369109	0.065048	0.001354	0.011392	0.199845	12.083333	27.007576	60.909091	0.125262	0.273647	0.601091	294.497784	78.234726	10.057795	0.398750	0.891250	2.010000	0.019997	0.039918	0.059915	9.2115	1.366000	7.845500
Cliq_2	3.000000	8000	False	CF	3HopRnd	False	0.018137	0.004549	0.338300	0.064930	0.001829	0.043042	0.163825	16.666667	33.636364	49.696970	0.169931	0.339862	0.490206	300.710771	25.788764	10.010682	0.550000	1.110000	1.640000	0.030000	0.060000	0.090000	8.5634	1.363500	7.199900
Rep_2	3.000000	8000	False	CF	3HopRnd	False	0.018065	0.004476	0.442154	0.065203	0.002726	0.000003	0.247142	25.075529	0.000000	74.924471	0.253068	0.000000	0.746932	304.475422	0.000000	10.034717	0.830000	0.000000	2.480000	0.030000	0.000000	0.030000	10.7486	1.369300	9.379300
Coll_2	3.000000	8000	False	CF	3HopRnd	False	0.018147	0.004483	0.311252	0.065276	0.001685	0.014983	0.164719	15.709970	34.441088	49.848943	0.156224	0.351427	0.492349	308.605341	76.086231	10.017059	0.520000	1.140000	1.650000	0.029977	0.059588	0.089565	8.0013	1.370800	6.630500
Cliq_2	4.000000	8000	False	CF	3HopRnd	False	0.018177	0.004474	0.296659	0.064735	0.002140	0.050455	0.135695	19.637462	39.274924	41.087613	0.198980	0.397959	0.403061	303.738318	25.765534	10.022477	0.650000	1.300000	1.360000	0.040000	0.080000	0.120000	7.6834	1.359500	6.323900
Rep_2	4.000000	8000	False	CF	3HopRnd	False	0.018093	0.004482	0.411687	0.065276	0.003365	0.000003	0.229335	30.303030	0.000000	69.696970	0.307774	0.000000	0.692226	297.176820	0.000000	10.028997	1.000000	0.000000	2.300000	0.040000	0.000000	0.040000	10.1104	1.370800	8.739600
Coll_2	4.000000	8000	False	CF	3HopRnd	False	0.018137	0.004492	0.263265	0.065333	0.001926	0.016767	0.136360	17.522659	41.087613	41.389728	0.178582	0.416957	0.404461	301.142264	81.111708	10.046935	0.580000	1.360000	1.370000	0.039875	0.079726	0.119601	6.9950	1.372000	5.623000
Cliq_2	6.000000	8000	False	CF	3HopRnd	False	0.018123	0.004489	0.233919	0.064875	0.002598	0.061397	0.093443	23.696141	47.878788	28.425071	0.242095	0.484191	0.273714	300.990245	25.734156	10.038498	0.781973	1.580000	0.938027	0.060000	0.120000	0.180000	6.3691	1.362400	5.006700
Rep_2	6.000000	8000	False	CF	3HopRnd	False	0.018167	0.004463	0.360202	0.065382	0.004257	0.000003	0.199396	39.393939	0.000000	60.606061	0.399945	0.000000	0.600055	305.379375	0.000000	10.030291	1.300000	0.000000	2.000000	0.060000	0.000000	0.060000	9.0311	1.373000	7.658100
Coll_2	6.000000	8000	False	CF	3HopRnd	False	0.018112	0.004482	0.195288	0.065129	0.002359	0.019740	0.095229	21.642992	49.393939	28.963068	0.219708	0.501115	0.279177	302.763353	82.573455	10.036662	0.714219	1.630000	0.955781	0.059213	0.118732	0.177945	5.5630	1.367700	4.195300
Cliq_2	8.000000	8000	False	CF	3HopRnd	False	0.018156	0.004477	0.190899	0.065179	0.002909	0.068894	0.064385	26.779119	53.636364	19.584517	0.271600	0.543201	0.185199	303.785128	25.691642	10.037882	0.883711	1.770000	0.646289	0.080000	0.160000	0.240000	5.4718	1.368800	4.103000
Rep_2	8.000000	8000	False	CF	3HopRnd	False	0.018146	0.004490	0.317890	0.065420	0.005057	0.000003	0.174901	47.129909	0.000000	52.870091	0.476127	0.000000	0.523873	308.483290	0.000000	10.005660	1.560000	0.000000	1.750000	0.080000	0.000000	0.080000	8.1439	1.373800	6.770100
Coll_2	8.000000	8000	False	CF	3HopRnd	False	0.018080	0.004497	0.144819	0.065440	0.002688	0.021193	0.065614	24.813243	55.287009	19.899747	0.249875	0.561418	0.188707	305.549985	86.349266	10.038736	0.821318	1.830000	0.658682	0.079928	0.157474	0.237402	4.5099	1.374200	3.135700
Cliq_2	10.000000	8000	False	CF	3HopRnd	False	0.018093	0.004468	0.161110	0.064958	0.003128	0.074122	0.044367	28.924006	57.575758	13.500237	0.291905	0.583810	0.124285	305.144561	25.633415	10.041423	0.954492	1.900000	0.445508	0.100000	0.200000	0.300000	4.8413	1.364100	3.477200
Rep_2	10.000000	8000	False	CF	3HopRnd	False	0.018086	0.004482	0.281461	0.065232	0.005728	0.000003	0.153972	53.172205	0.000000	46.827795	0.540959	0.000000	0.459041	307.262570	0.000000	10.066765	1.760000	0.000000	1.550000	0.100000	0.000000	0.100000	7.3748	1.369900	6.004900
Coll_2	10.000000	8000	False	CF	3HopRnd	False	0.018126	0.004479	0.111151	0.065994	0.002957	0.022084	0.045732	27.213345	58.912387	13.874268	0.275010	0.596507	0.128483	304.620128	88.299221	10.041946	0.900762	1.950000	0.459238	0.099992	0.195494	0.295487	3.8142	1.385900	2.428300
Cliq_2	15.000000	8000	False	CF	3HopRnd	False	0.018099	0.004490	0.121651	0.065023	0.003421	0.081016	0.017843	31.539714	63.030303	5.429983	0.318689	0.637379	0.043932	304.241610	25.673941	10.042563	1.040811	2.080000	0.179189	0.150000	0.300000	0.450000	4.0146	1.365500	2.649100
Rep_2	15.000000	8000	False	CF	3HopRnd	False	0.018202	0.004485	0.210378	0.065322	0.007051	0.000003	0.112621	65.757576	0.000000	34.242424	0.667849	0.000000	0.332151	307.757765	0.000000	10.033653	2.170000	0.000000	1.130000	0.150000	0.000000	0.150000	5.8840	1.371800	4.512200
Coll_2	15.000000	8000	False	CF	3HopRnd	False	0.018106	0.004477	0.066568	0.065180	0.003305	0.023593	0.019172	30.222834	63.939394	5.837772	0.307077	0.644752	0.048171	301.771109	89.433306	10.048325	0.997354	2.110000	0.192646	0.149580	0.286977	0.436557	2.8608	1.368800	1.492000
Cliq_2	20.000000	8000	False	CF	3HopRnd	False	0.018156	0.004470	0.106877	0.064996	0.003544	0.083649	0.007794	32.478989	65.151515	2.369496	0.329018	0.658035	0.012947	302.428510	25.702638	10.032507	1.071807	2.150000	0.078193	0.200000	0.400000	0.600000	3.7033	1.364900	2.338400
Rep_2	20.000000	8000	False	CF	3HopRnd	False	0.018150	0.004476	0.158989	0.065462	0.008027	0.000003	0.082587	74.911813	0.000000	25.088187	0.759540	0.000000	0.240460	307.971826	0.000000	10.024703	2.472090	0.000000	0.827910	0.200000	0.000000	0.200000	4.8076	1.374700	3.432900
Coll_2	20.000000	8000	False	CF	3HopRnd	False	0.018102	0.004495	0.049718	0.065235	0.004760	0.019508	0.011117	43.758556	52.870091	3.371353	0.443479	0.533295	0.023226	304.287438	89.706787	10.037942	1.448408	1.750000	0.111592	0.199961	0.332321	0.532283	2.5085	1.369900	1.138600
Cliq_2	0	1000	False	MAG2_H	3HopRnd	False	0.002373	0.000715	0.069320	0.131635	0	0	0.069320	0.000000	0.000000	100.000000	None	None	None	nan	nan	9.046727	0.000000	0.000000	0.627119	0	0	0	37.5114	24.484100	13.027300
Rep_2	0	1000	False	MAG2_H	3HopRnd	False	0.002365	0.000713	0.071807	0.134126	0	0	0.071807	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.718167	0.000000	0.000000	0.626025	0	0	0	38.4371	24.947600	13.489500
Coll_2	0	1000	False	MAG2_H	3HopRnd	False	0.002386	0.000709	0.069264	0.131768	0	0	0.069264	0.000000	0.000000	100.000000	None	None	None	nan	nan	9.045159	0.000000	0.000000	0.626504	0	0	0	37.5250	24.509000	13.016000
Cliq_2	1.000000	1000	False	MAG2_H	3HopRnd	False	0.002391	0.000713	0.045281	0.041592	0.000604	0.016095	0.012235	27.705729	55.408337	16.885934	0.278347	0.556693	0.164960	287.035001	21.542016	8.636213	0.173369	0.346719	0.105664	0.010000	0.020000	0.030000	16.2918	7.736200	8.555600
Rep_2	1.000000	1000	False	MAG2_H	3HopRnd	False	0.002396	0.000711	0.063116	0.042330	0.001319	0.000003	0.026975	61.159615	0.000000	38.840385	0.613444	0.000000	0.386556	290.444051	0.000000	9.019129	0.383096	0.000000	0.243291	0.010000	0.000000	0.010000	19.7459	7.873300	11.872600
Coll_2	1.000000	1000	False	MAG2_H	3HopRnd	False	0.002386	0.000716	0.035956	0.041541	0.000541	0.006411	0.012426	24.684934	58.243111	17.071955	0.247980	0.584682	0.167338	286.037142	56.951675	8.612706	0.154746	0.365117	0.107021	0.009935	0.019693	0.029628	14.5485	7.726700	6.821800
Cliq_2	2.000000	1000	False	MAG2_H	3HopRnd	False	0.002383	0.000705	0.032289	0.041510	0.000671	0.017835	0.005663	30.688499	61.372320	7.939181	0.309175	0.618349	0.072476	286.404969	21.548986	8.779233	0.192178	0.384326	0.049717	0.020000	0.040000	0.060000	13.8587	7.721000	6.137700
Rep_2	2.000000	1000	False	MAG2_H	3HopRnd	False	0.002388	0.000714	0.041884	0.042026	0.001636	0.000003	0.017510	75.871155	0.000000	24.128845	0.762121	0.000000	0.237879	290.479590	0.000000	8.631229	0.475225	0.000000	0.151133	0.020000	0.000000	0.020000	15.7409	7.816800	7.924100
Coll_2	2.000000	1000	False	MAG2_H	3HopRnd	False	0.002394	0.000703	0.022159	0.041793	0.000763	0.005854	0.006392	34.979668	56.049110	8.971223	0.352089	0.564459	0.083452	287.349996	60.011717	8.797007	0.219248	0.351309	0.056230	0.019684	0.034589	0.054273	12.0266	7.773400	4.253200
Cliq_2	3.000000	1000	False	MAG2_H	3HopRnd	False	0.002392	0.000719	0.028008	0.041630	0.000696	0.018464	0.003509	31.749743	63.504162	4.746096	0.320809	0.641618	0.037574	285.812904	21.549007	8.474303	0.198926	0.397881	0.029736	0.030000	0.060000	0.090000	13.0871	7.743200	5.343900
Rep_2	3.000000	1000	False	MAG2_H	3HopRnd	False	0.002403	0.000717	0.029726	0.042001	0.001795	0.000003	0.011900	83.112567	0.000000	16.887433	0.835037	0.000000	0.164963	289.818724	0.000000	8.882616	0.520225	0.000000	0.105703	0.030000	0.000000	0.030000	13.4753	7.812100	5.663200
Coll_2	3.000000	1000	False	MAG2_H	3HopRnd	False	0.002374	0.000718	0.016160	0.042050	0.001511	0.002617	0.004921	70.061796	23.245217	6.692987	0.704416	0.236420	0.059164	290.170262	55.586072	8.511434	0.438447	0.145469	0.041885	0.029918	0.038999	0.068917	10.9614	7.821200	3.140200
Cliq_2	4.000000	1000	False	MAG2_H	3HopRnd	False	0.002369	0.000713	0.025745	0.041569	0.000710	0.018759	0.002350	32.267365	64.526938	3.205698	0.326665	0.653329	0.020006	284.784881	21.554758	8.548039	0.202197	0.404346	0.020088	0.040000	0.080000	0.120000	12.6541	7.731900	4.922200
Rep_2	4.000000	1000	False	MAG2_H	3HopRnd	False	0.002370	0.000707	0.023708	0.041962	0.001892	0.000003	0.009263	87.332512	0.000000	12.667488	0.878591	0.000000	0.121409	288.984045	0.000000	8.561658	0.546758	0.000000	0.079307	0.040000	0.000000	0.040000	12.3469	7.805000	4.541900
Coll_2	4.000000	1000	False	MAG2_H	3HopRnd	False	0.002374	0.000715	0.012405	0.041731	0.001545	0.002766	0.003126	71.466904	24.222711	4.310385	0.719346	0.247499	0.033155	289.561843	54.819544	8.631613	0.447373	0.151631	0.026982	0.039988	0.056157	0.096145	10.2032	7.762000	2.441200
Cliq_2	5.000000	1000	False	MAG2_H	3HopRnd	False	0.002380	0.000710	0.024915	0.041601	0.000716	0.018869	0.001916	32.481086	64.960611	2.558303	0.329781	0.659562	0.010658	283.994195	21.552277	8.358886	0.203340	0.406670	0.016016	0.050000	0.100000	0.150000	12.5048	7.737800	4.767000
Rep_2	5.000000	1000	False	MAG2_H	3HopRnd	False	0.002384	0.000712	0.018869	0.041855	0.001958	0.000002	0.007059	90.101432	0.000000	9.898568	0.907378	0.000000	0.092622	288.420103	0.000000	8.788924	0.564727	0.000000	0.062041	0.050000	0.000000	0.050000	11.4279	7.785000	3.642900
Coll_2	5.000000	1000	False	MAG2_H	3HopRnd	False	0.002379	0.000729	0.010452	0.041794	0.001609	0.002696	0.002354	74.219821	22.625202	3.154977	0.747839	0.232606	0.019554	289.272500	52.627880	8.404909	0.465439	0.141885	0.019785	0.049856	0.071442	0.121298	9.8541	7.773700	2.080400
Cliq_2	6.000000	1000	False	MAG2_H	3HopRnd	False	0.002371	0.000707	0.023878	0.041639	0.000724	0.019020	0.001404	32.704118	65.420706	1.875175	0.332285	0.664571	0.003144	283.000799	21.549068	8.367555	0.204893	0.409863	0.011748	0.060000	0.120000	0.180000	12.3185	7.744800	4.573700
Rep_2	6.000000	1000	False	MAG2_H	3HopRnd	False	0.002393	0.000706	0.016184	0.041999	0.002001	0.000003	0.005841	92.054179	0.000000	7.945821	0.927504	0.000000	0.072496	287.902924	0.000000	8.513365	0.576094	0.000000	0.049727	0.060000	0.000000	0.060000	10.9541	7.811800	3.142300
Coll_2	6.000000	1000	False	MAG2_H	3HopRnd	False	0.002362	0.000708	0.009271	0.041850	0.001798	0.001830	0.002027	83.019251	14.217965	2.762784	0.835941	0.148766	0.015293	289.041861	48.636014	8.532275	0.519697	0.089004	0.017295	0.059979	0.072343	0.132322	9.6412	7.784200	1.857000
Cliq_2	0	2000	False	MAG2_H	3HopRnd	False	0.004270	0.001237	0.133646	0.243097	0	0	0.133646	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.604822	0.000000	0.000000	1.150000	0	0	0	35.1526	22.608000	12.544600
Rep_2	0	2000	False	MAG2_H	3HopRnd	False	0.004259	0.001231	0.129770	0.241498	0	0	0.129770	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.861832	0.000000	0.000000	1.150000	0	0	0	34.6429	22.459300	12.183600
Coll_2	0	2000	False	MAG2_H	3HopRnd	False	0.004246	0.001257	0.133312	0.242842	0	0	0.133312	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.626380	0.000000	0.000000	1.150000	0	0	0	35.0996	22.584300	12.515300
Cliq_2	1.000000	2000	False	MAG2_H	3HopRnd	False	0.004253	0.001257	0.085310	0.072303	0.001088	0.029276	0.023681	27.055876	54.883662	18.060462	0.274817	0.549635	0.175548	285.976634	21.559028	8.770547	0.311143	0.631162	0.207695	0.010000	0.020000	0.030000	14.7752	6.724100	8.051100
Rep_2	1.000000	2000	False	MAG2_H	3HopRnd	False	0.004227	0.001252	0.126626	0.072893	0.002328	0.000003	0.054857	58.795856	0.000000	41.204144	0.590545	0.000000	0.409455	290.443447	0.000000	8.637870	0.676152	0.000000	0.473848	0.010000	0.000000	0.010000	18.6721	6.779000	11.893100
Coll_2	1.000000	2000	False	MAG2_H	3HopRnd	False	0.004229	0.001249	0.068688	0.072230	0.000952	0.011905	0.024127	23.553838	58.127548	18.318614	0.239872	0.581893	0.178235	284.526408	56.150088	8.731465	0.270869	0.668467	0.210664	0.009959	0.019751	0.029710	13.2219	6.717400	6.504500
Cliq_2	2.000000	2000	False	MAG2_H	3HopRnd	False	0.004222	0.001246	0.061084	0.072401	0.001213	0.032631	0.011453	30.360904	61.165082	8.474015	0.307744	0.615488	0.076768	287.840388	21.556141	8.508790	0.349150	0.703398	0.097451	0.020000	0.040000	0.060000	12.5305	6.733300	5.797200
